Page ID,Page title,Page URL,Page Info URL,Page text,Redirects,Date created,Last edited date,Total edits,Recent edits,Recent authors
60393079,"Zaborye, Dobryansky District","https://en.wikipedia.org/wiki/Zaborye,_Dobryansky_District","https://en.wikipedia.org/w/index.php?title=Zaborye,_Dobryansky_District&action=info","Zaborye (Russian: Заборье) is a rural locality (a village) in Dobryansky District, Perm Krai, Russia. The population was 25 as of 2010. There are 9 streets.





This Dobryansky District location article is a stub. You can help Wikipedia by expanding it.",0,2 April 2019, 13 September 2020,11,0,0
16742981,Liv Stubberud,https://en.wikipedia.org/wiki/Liv_Stubberud,https://en.wikipedia.org/w/index.php?title=Liv_Stubberud&action=info,"Liv Stubberud (29 May 1930, Rakkestad – 16 September 1997) was a Norwegian politician in the Labour Party.


She was elected to the Norwegian Parliament from Østfold in 1973 and was re-elected on three occasions. She had previously served as a deputy representative during the terms 1965–1969 and 1969–1973. From September to October 1973 she served as a regular representative, filling in for Martha Frederikke Johannessen, who had died.


On the local level she was a member of Rakkestad municipality council from 1963 to 1975.





This article about a Norwegian politician born in the 1930s is a stub. You can help Wikipedia by expanding it.",0,3 April 2008, 14 January 2021,24,0,0
18745037,Roy Matsumoto,https://en.wikipedia.org/wiki/Roy_Matsumoto,https://en.wikipedia.org/w/index.php?title=Roy_Matsumoto&action=info,"Roy Hiroshi Matsumoto (May 1, 1913 – April 21, 2014) was an American soldier of World War II. A Nisei, Matsumoto was born in Laguna, California. When he was 8, his parents sent him to live with his grandparents in Hiroshima, Japan. He returned to California nine years later, attending and graduating from Long Beach Polytechnic High School in 1933. He remained in Long Beach when his parents took his brothers and sisters back to Hiroshima.


Matsumoto was interned with other Japanese-Americans in the Jerome, Arkansas concentration camp at the beginning of the Second World War. In 1942, he volunteered for the United States Army. He served as a Japanese-language intelligence specialist with Merrill's Marauders in the Burma Campaign during World War II, earning a Bronze Star and the Legion of Merit. Matsumoto remained in the Army for 20 years, retiring after a career in military intelligence as a master sergeant in 1963. At the time of his death, he lived with his wife on San Juan Island, Washington.


In 1993, Matsumoto was inducted into the U.S. Army Rangers Hall of Fame and four years later was inducted into the Military Intelligence Corps Hall of Fame. Matsumoto received the Congressional Gold Medal, along with other surviving Nisei World War II veterans, in November 2011. He turned 100 in May 2013 and died in April 2014.





This biographical article related to World War II United States Army personnel is a stub. You can help Wikipedia by expanding it.",1,6 August 2008, 3 August 2021,51,0,0
18848752,Zamanlı,https://en.wikipedia.org/wiki/Zamanl%C4%B1,https://en.wikipedia.org/w/index.php?title=Zamanlı&action=info,"Coordinates: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}40°39′18″N 45°25′44″E﻿ / ﻿40.65500°N 45.42889°E﻿ / 40.65500; 45.42889


Zamanlı (also, Zamanly) is a village in the Gadabay Rayon of Azerbaijan.  The village forms part of the municipality of Mormor.





This Gadabay Rayon location article is a stub. You can help Wikipedia by expanding it.",2,13 August 2008, 21 March 2017,17,0,0
27279276,Anton Mukhovykov,https://en.wikipedia.org/wiki/Anton_Mukhovykov,https://en.wikipedia.org/w/index.php?title=Anton_Mukhovykov&action=info,"Anton Mukhovykov (Ukrainian: Антон Володимирович Муховиков; born 20 June 1984) is a professional Ukrainian football midfielder.


Mukhovnykov began his playing career with different youth teams in Dnipropetrovsk. After playing in different Ukrainian clubs, he joined FC Nistru Otaci in Moldovan National Division, where he played during two years. Following that spell he returned to Ukraine.





This biographical article related to a Ukrainian association football midfielder born in the 1980s is a stub. You can help Wikipedia by expanding it.",0,8 May 2010, 2 July 2021,40,0,0
50788132,1974 U.S. Clay Court Championships – Men's Doubles,https://en.wikipedia.org/wiki/1974_U.S._Clay_Court_Championships_%E2%80%93_Men%27s_Doubles,https://en.wikipedia.org/w/index.php?title=1974_U.S._Clay_Court_Championships_–_Men's_Doubles&action=info,"Bob Carmichael and Frew McMillan were playing in World TeamTennis competition and couldn't defend their title.
Jimmy Connors and Ilie Năstase won the championship and $6,000 first-prize money following victory over Jürgen Fassbender and Hans-Jürgen Pohmann in the final.


A champion seed is indicated in bold text while text in italics indicates the round in which that seed was eliminated.",1,12 June 2016, 5 August 2019,9,0,0
1607460,Hull Daily Mail,https://en.wikipedia.org/wiki/Hull_Daily_Mail,https://en.wikipedia.org/w/index.php?title=Hull_Daily_Mail&action=info,"</ref>


| website            = www.hulldailymail.co.uk
}}
The Hull Daily Mail is an English regional daily newspaper for Kingston upon Hull, in the East Riding of Yorkshire. The Hull Daily Mail has been circulated in various guises since 1885. A second edition, the East Riding Mail, covers East Yorkshire outside the city of Hull.


The paper is published by Mail News & Media. Mail News & Media also publishes two free weekly newspapers, the Hull Advertiser and Beverley Advertiser, and a monthly magazine, The Journal. In 2012, Local World acquired owner Northcliffe Media from Daily Mail and General Trust. Trinity Mirror purchased Local World in 2015, and is now known as Reach plc.


The Hull Daily Mail is produced every day except for Sunday and has a readership of  13,399 .



The paper's prehistory is indicated in the heading of the first issue on Tuesday, 29 September 1885 which reads Hull Daily Mail and East Yorkshire and Lincolnshire Courier (with which is incorporated The Hull and Lincolnshire Times). The paper had 4 pages and cost one halfpenny and was published daily.


Its political stance was declared as both defensive and aggressive Conservatism, though with regard to local affairs it would not be influenced by its national convictions. It would rely entirely on its own reporters and not use 'stereo'. For national news, it would draw on the best telegraphic communications. It aimed to be a profitable commercial venture, believing that profit would also ensure quality.


From 8 March 1886, the paper was published as The Hull Daily Mail And Hull Packet. The Hull Packet had nearly a century of history behind it, having run from  1787 to 26 February 1886 closing with issue number 5,288.


The on-line archived Hull Daily Mail is a valuable record of the social history of the city from 1885 to 1950 and sets its story in the context of national and international events. Alongside major developments will be found the stories of minor achievements and minor crimes, of small clubs, pubs, theatres and cinemas, businesses, churches, schools and neighbourhood groups and within them 'snapshots' of individuals with no claim to fame other than that they were there.


In 2015, the Hull Daily Mail received a new logo and general design to both the newspaper and website, replacing logos and styling that had been used since the mid-2000s, and introducing weekend supplements and a TV and entertainment guide named 'The View'.


As part of a Trinity Mirror restructure, Neil Hodgkinson, editor of the Hull Daily Mail, was promoted to Editor-in-chief in February 2016 for Humber and Lincolnshire regions, overseeing the Grimsby Telegraph, Scunthorpe Telegraph and Lincolnshire Echo as well as the Mail. In March 2018 the Reach PLC titles for the North East, including the Chronicle, Journal and Teesside Gazette, were added to his portfolio of titles.


The Hull Daily Mail changed its banner head on its website to 'Hull Live' after the company was taken over by Trinity Mirror in 2017. Trinity Mirror was re-branded Reach plc in May 2018.


The newspaper has won the award for Yorkshire Daily Newspaper of the Year five times, in 2003,
2004, 2006, 2007, and 2012.


For many years, a separate Sports Mail supplement was published Saturdays. Printed on distinctive green newsprint, it was available an hour after the end of the afternoon matches of the city's football and Rugby League teams, and newsagents would stay open specifically to sell and distribute it.",3,14 March 2005, 26 September 2021,198,5,2
41763267,"Seyfabad, Kazerun","https://en.wikipedia.org/wiki/Seyfabad,_Kazerun","https://en.wikipedia.org/w/index.php?title=Seyfabad,_Kazerun&action=info","Seyfabad (Persian: سيف اباد‎, also Romanized as Seyfābād; also known as Saifābād and Seyfābād-e Now) is a village in Balyan Rural District, in the Central District of Kazerun County, Fars Province, Iran. At the 2006 census, its population was 2,004, in 441 families.


This Kazerun County location article is a stub. You can help Wikipedia by expanding it.",1,27 January 2014, 26 March 2017,5,0,0
43154804,Bethan Knights,https://en.wikipedia.org/wiki/Bethan_Knights,https://en.wikipedia.org/w/index.php?title=Bethan_Knights&action=info,"1500 m: 4:19.60
3200 m: 9:54.89 


Bethan Knights is a British-American long-distance runner.


In 2014, Bethan Knights ran in the Pac-12 Conference. Bethan's 5th place at Pre-NCAA on October 18, 2014 was the highest of any Pac-12 runner. Bethan garnered All Conference (3rd place), All Region (4th place), and All American honors (25th place) in her California Golden Bears Cross country freshman campaign.


In 2015, Bethan opened her outdoor campaign by winning Cal Open 1500m in 4:21. Bethan did not score in the 1500 m against Stanford University in their dual big meet but ran a pb in 4:19.60. She did not score in a 9th place 10,000 m finish in the Pac-12 Conference at UCLA. Bethan ended her outdoor ncaa season as a 2nd team all-American 5000 meters runner by placing 16th.


Summer 2015, Bethan placed 6th in 2015 European Athletics U23 Championships – Women's 5000 metres in 15:51.49.


On September 26, 2015, Bethan won the Roy Griak Invitational in Minneapolis with a time of 20:53.8, edging Boise State freshman Allie Ostrander by 15 seconds.


On February 13, 2016, Bethan set the best time in Cal Bears history with her 4:39.70 mile.


On February 27, 2016, Bethan earned a silver medal at the 2016 Mountain Pacific Sports Federation Indoor Track and Field Championships in 3000 metres and won gold medal in the Distance medley relay in 2nd best time in Cal Bears history.


In 2016, Bethan opened her outdoor campaign as a runner-up Big Ten - Pac 12 Invitational 1500m in 4:20.83. Bethan ran 5000 m at Stanford University Invitational in 15:52.91. She raced 3000 m against Stanford University in their dual big meet finished second in 9:18.55. She scored in a 3rd place 5,000 m finish in the Pac-12 Conference at University of Washington. Bethan ended her season as a 28th place in 5000 meters at NCAA Women's Division I Outdoor Track and Field Championships.


In high school, Knights won the 2013 California state cross country title and the 2014 CIF California State Meet title at 3200 meters after finishing second in 2012 and the 2013 CIF California State Meet title at 3200 meters while running for Northwood High School in Irvine, California. She also competed in the Foot Locker Cross Country Championships as a senior of her prep career. She is signed to run for the University of California, Berkeley under coaches Tony Sandoval and Shayla Houlihan.


She improved upon Aisling Cuffe's listed U.S. high school record in the Girl's 2 mile 9:53.54 while winning the 2014 Brooks PR Meet in Seattle, Washington


Orange County Girls cross country runner of the year
Orange County Varsity Girls track AOW June 9
Orange County Championships 2014 Varsity Girls track athlete of the meet
2014 Orange County Athletic Directors Association Pacific Coast League MVP
2014 FloTrack Girls 2 mile national record

United States High School Outdoor 2014 Rankings
1600 metres: 3rd
Mile: 24th
3000 metres: 7th
3200 metres: 1st
2 Mile: 1st


Women's 5000m 140th
Women's 10,000m 247th


Knights is an alumna of Northwood High School (Irvine, California) located in Irvine, California. She runs collegiately for the University of California, Berkeley.  While currently a British citizen, she has stated she intends to apply for U.S. citizenship.",0,27 June 2014, 28 May 2021,89,0,0
60977145,Timothy Brooks (Lord Lieutenant),https://en.wikipedia.org/wiki/Timothy_Brooks_(Lord_Lieutenant),https://en.wikipedia.org/w/index.php?title=Timothy_Brooks_(Lord_Lieutenant)&action=info,"Sir Timothy Gerald Martin Brooks, KCVO (1929–2014) was an English landowner, farmer, politician and public servant.


Brooks' father, the Hon. Herbert William Brooks (1890–1974), was a younger son of the 2nd Baron Crawshaw. After Eton College, he attended the Royal Agricultural College, completing a National Diploma in Agriculture in 1951. That year, he married the Hon. Ann Fremantle, daughter of the 4th Baron Cottesloe; when Lord Cottesloe died in 1958, she inherited Wistow Hall and its connected estate.


The couple spent many years renovating the hall, improving the estate's farms and organising the Wistow Rural Centre (which Brooks had established in 1953). Brooks became involved in local affairs, becoming a magistrate in 1960 and serving as the High Sheriff of Leicestershire for the 1979–80 year. He sat on Harborough District Council from 1975 to 1989 and chaired it in the 1983–84 year. In 1989, he was appointed Lord Lieutenant of Leicestershire. Between then and his retirement in 2003, he received two honorary degrees (from De Montfort University and the University of Leicester) and was appointed a Knight of the Order of Saint John.


On retiring, Brooks was appointed a Knight Commander of the Royal Victorian Order. He died in 2014. His son Richard served as High Sheriff of Leicestershire in 2012.",1,6 June 2019, 26 February 2021,4,0,0
61110759,Michael Scott Peters,https://en.wikipedia.org/wiki/Michael_Scott_Peters,https://en.wikipedia.org/w/index.php?title=Michael_Scott_Peters&action=info,"Michael Scott Peters was the 7th United States Youth Observer to the United Nations.


Peters graduated summa cum laude from Utah State University with a major in international business. While at the university, he was the Student Body President.


Peters was appointed to serve as U.S. Youth Observer to the United Nations in summer 2018. In the role, Peters has traveled throughout the United States to engage with young Americans and has represented the United States at various international organization meetings.


Peters was a speaker at the 2018 Social Good Summit in New York City and a delegate to the 73rd session of the United Nations General Assembly.",0,23 June 2019, 6 May 2021,15,0,0
20666057,Framing effect (psychology),https://en.wikipedia.org/wiki/Framing_effect_(psychology),https://en.wikipedia.org/w/index.php?title=Framing_effect_(psychology)&action=info,"The framing effect is a cognitive bias where people decide on options based on whether the options are presented with positive or negative connotations; e.g. as a loss or as a gain.


People tend to avoid risk when a positive frame is presented but seek risks when a negative frame is presented.  Gain and loss are defined in the scenario as descriptions of outcomes (e.g., lives lost or saved, disease patients treated and not treated, etc.).


Prospect theory shows that a loss is more significant than the equivalent gain, that a sure gain (certainty effect and pseudocertainty effect) is favored over a probabilistic gain, and that a probabilistic loss is preferred to a definite loss. One of the dangers of framing effects is that people are often provided with options within the context of only one of the two frames.


The concept helps to develop an understanding of frame analysis within social movements, and also in the formation of political opinion where spin plays a large role in political opinion polls that are framed to encourage a response beneficial to the organization that has commissioned the poll. It has been suggested that the use of the technique is discrediting political polls themselves. The effect is reduced, or even eliminated, if ample credible information is provided to people.


Amos Tversky and Daniel Kahneman explored how different phrasing affected participants' responses to a choice in a hypothetical life and death situation in 1981.


Participants were asked to choose between two treatments for 600 people affected by a deadly disease. Treatment A was predicted to result in 400 deaths, whereas treatment B had a 33% chance that no one would die but a 66% chance that everyone would die. This choice was then presented to participants either with positive framing, i.e. how many people would live, or with negative framing, i.e. how many people would die.


Treatment A was chosen by 72% of participants when it was presented with positive framing (""saves 200 lives"") dropping to 22% when the same choice was presented with negative framing (""400 people will die"").


This effect has been shown in other contexts:


In logic, extensionality requires ""two formulas which have the same truth-value under any truth-assignments to be mutually substitutable salva veritate in a sentence that contains one of these formulas."" Put simply, objects that have the same external properties are equal. This principle, applied to decision making, suggests that making a decision in a problem should not be affected by how the problem is described. For example, varied descriptions of the same decision problem should not give rise to different decisions, due to the extensionality principle. If judgments are made on the bases of irrelevant information as described, that is called an extensionality violation.


The framing effect has consistently been shown to be one of the largest biases in decision making. In general, susceptibility to framing effects increases with age. Age difference factors are particularly important when considering health care and financial decisions.


However, the framing effect seems to disappear when encountering it in a foreign (non-native) language.: 246  One explanation of this disappearance is that a non-native language provides greater cognitive and emotional distance than one's native tongue. A foreign language is also processed less automatically than a native tongue. This leads to more deliberation, which can affect decision making, resulting in decisions that are more systematic.


Framing effects in decision-making become stronger as children age. This is partially because qualitative reasoning increases with age. While preschoolers are more likely to make decisions based on quantitative properties, such as probability of an outcome, elementary schoolers and adolescents become progressively more likely to reason qualitatively, opting for a sure option in a gain frame and a risky option in a loss frame regardless of probabilities. The increase in qualitative thinking is related to an increase in ""gist based"" thinking that occurs over a lifetime.


However, qualitative reasoning, and thus susceptibility to framing effects, is still not as strong in adolescents as in adults, and adolescents are more likely than adults to choose the risky option under both the gain and loss frames of a given scenario. One explanation for adolescent tendencies toward risky choices is that they lack real-world experience with negative consequences, and thus over-rely on conscious evaluation of risks and benefits, focusing on specific information and details or quantitative analysis. This reduces influence of framing effects and leads to greater consistency across frames of a given scenario. Children between the ages of 10 and 12 are more likely to take risks and show framing effects, while younger children only considered the quantitative differences between the two options presented.


Younger adults are more likely than older adults to be enticed by risk-taking when presented with loss frame trials.


In multiple studies of undergraduate students, researchers have found that students are more likely to prefer options framed positively. For example, they are more likely to enjoy meat labeled 75% lean meat as opposed to 25% fat, or use condoms advertised as being 95% effective as opposed to having a 5% risk of failure.


Young adults are especially susceptible to framing effects when presented with an ill-defined problem in which there is no correct answer and individuals must arbitrarily determine what information they consider relevant. For example, undergraduate students are more willing to purchase an item such as a movie ticket after losing an amount equivalent to the item's cost than after losing the item itself.


The framing effect is claimed to be greater in older adults than in younger adults or adolescents. This claim may be a result of enhanced negativity bias, though some sources claim that the negativity bias actually decreases with age.


Another possible cause is that older adults have fewer cognitive resources available to them and are more likely to default to less cognitively demanding strategies when faced with a decision. They tend to rely on easily accessible information, or frames, regardless of whether that information is relevant to making the decision in question. Several studies have shown that younger adults will make less biased decisions than older adults because they base their choices on interpretations of patterns of events and can better employ decision making strategies that require cognitive resources like working-memory skills. Older adults, on the other hand, make choices based on immediate reactions to gains and losses.


Older adults' lack of cognitive resources, such as flexibility in decision making strategies, may cause older adults to be influenced by emotional frames more so than younger adults or adolescents. In addition, as individuals age, they make decisions more quickly than their younger counterparts. It is significant that, when prompted to do so, older adults will often make a less biased decision with reevaluation of their original choice.


The increase in framing effects among older adults has important implications, especially in medical contexts. Older adults are influenced heavily by the inclusion or exclusion of extraneous details, meaning they are likely to make serious medical decisions based on how doctors frame the two options rather than the qualitative differences between the options, causing older adults to inappropriately form their choices.


When considering cancer treatments, framing can shift older adults' focus from short- to long-term survival under a negative and positive frame, respectively. When presented with treatment descriptions described in positive, negative, or neutral terms, older adults are significantly more likely to agree to a treatment when it is positively described than they are to agree to the same treatment when it is described neutrally or negatively. Additionally, framing often leads to inconsistency in choice: a change in description qualities after an initial choice is made can cause older adults to revoke their initial decision in favor of an alternative option. Older adults also remember positively framed statements more accurately than negatively framed statements. This has been demonstrated by evaluating older adults' recall of statements in pamphlets about health care issues.",1,12 December 2008, 20 September 2021,264,2,1
30938559,Aly Doerfel,https://en.wikipedia.org/wiki/Aly_Doerfel,https://en.wikipedia.org/w/index.php?title=Aly_Doerfel&action=info,"Aly Doerfel (26 September 1949 – 23 May 2021) was a Luxembourgian fencer. He competed in the team épée event at the 1972 Summer Olympics.


This biographical article related to fencing in Luxembourg is a stub. You can help Wikipedia by expanding it.",0,19 February 2011, 3 June 2021,18,0,0
35848447,György Czerván,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Czerv%C3%A1n,https://en.wikipedia.org/w/index.php?title=György_Czerván&action=info,"György Czerván (born 12 July 1959) is a Hungarian politician, member of the National Assembly (MP) for Nagykáta (Pest County Constituency VI then IX) since 1998. He was a member of the Committee on Agriculture from 12 December 1998 to 13 May 2010.


He was appointed Secretary of State for Rural Development in the second Cabinet of Viktor Orbán on 2 June 2010.


Czerván ran in the parliamentary elections of 1990 as a candidate of the Agrarian Alliance. In the summer of 1990 he founded the Tápiószentmárton branch of Fidesz, of which he was president until 1994. He was elected local representative in the October 1990 local elections, and was appointed Deputy Mayor of Tápiószentmárton. He retained his positions in local government until 2002. In the parliamentary elections of May 1994 he was again unsuccessful. He was, however, elected as a member of the Pest County General Assembly in the local elections in December, where he is active as deputy chairman of the Agricultural Committee.


In the 1998 general elections he secured a seat as MP for Nagykáta (Constituency 6, Pest County). He was on the Agricultural Committee. He managed to keep his seat in the parliamentary elections on 21 April 2002 as an individual candidate, and continued his legislative work in the Agricultural Committee. On 20 October 2002 he was elected to the body of representatives of Tápiószentmárton for the fourth time. Since the transformation in 2003-2004 he has been chairman of Fidesz-Hungarian Civic Alliance in the Nagykáta constituency.


He secured a seat in Parliament in the 2006 and 2010 general elections from Pest County 6th constituency.


He is married. His wife is Mária Czervánné Németh. They have a daughter, Györgyi and a son, György.",1,17 May 2012, 7 May 2020,25,0,0
53089433,2017–18 Scottish Premiership,https://en.wikipedia.org/wiki/2017%E2%80%9318_Scottish_Premiership,https://en.wikipedia.org/w/index.php?title=2017–18_Scottish_Premiership&action=info,"The 2017–18 Scottish Premiership (known as the Ladbrokes Premiership for sponsorship reasons) was the fifth season of the Scottish Premiership, the highest division of Scottish football. The fixtures were published on 23 June 2017. The season began on 5 August 2017. Celtic were the defending champions.


Twelve teams contested the league: Aberdeen, Celtic, Dundee, Hamilton Academical, Heart of Midlothian, Hibernian, Kilmarnock, Motherwell, Partick Thistle, Rangers, Ross County and St Johnstone.


The season's average attendance was 15,932, the highest level since 2006–07.


On 29 April 2018, Celtic won their seventh consecutive title and 49th overall after a 5–0 win at home to Rangers.


The following teams have changed division since the 2016–17 season.


Promoted from Scottish Championship





Relegated to Scottish Championship





In the initial phase of the season, the 12 teams will play a round-robin tournament whereby each team plays each one of the other teams three times. After 33 games, the league splits into two sections of six teams, with each team playing each other in that section. The league attempts to balance the fixture list so that teams in the same section play each other twice at home and twice away, but sometimes this is impossible. A total of 228 matches will be played, with 38 matches played by each team.


In April 2018, the SPFL confirmed the prize money to be allocated to the league members at the conclusion of the competitions. The Premiership winners would receive £3.176 million, with a total pot of £24.5m to be distributed across the four divisions.


The table lists the positions of teams after each week of matches. In order to preserve chronological progress, any postponed matches are not included in the round at which they were originally scheduled, but added to the full round they were played immediately afterwards. For example, if a match is scheduled for matchday 13, but then postponed and played between days 16 and 17, it will be added to the standings for day 16.


Source: BBC Sport


Teams play each other twice, once at home and once away.


Teams play every other team once (either at home or away).


After 33 matches, the league splits into two sections of six teams i.e. the top six and the bottom six, with the teams playing every other team in their section once (either at home or away). The exact matches are determined by the position of the teams in the league table at the time of the split.





Source:


Source:


Source:


Source:


Source:


These are the average attendances of the teams.


Updated to games played on 13 May 2018Source: 


The quarter-final will be contested between the third and fourth-placed teams (Dundee United and Dunfermline Athletic) in the Scottish Championship, with the winners advancing to the semi-final to face the second-placed Championship side (Livingston). The last remaining Championship team will play-off against the eleventh-placed Premiership team in the final, with the winners securing the last place in the 2018–19 Scottish Premiership.


Livingston were promoted to the Premiership.


The SPFL permits Sky Sports and BT Sport to show up to six live home matches between the broadcasters from each club - although this is only four for Rangers and Celtic. Sky Sports and BT Sport's deal allows them to broadcast 30 games each (and the play-offs for BT). The deal roughly provides £21m to SPFL per season.


Sky Sports hold the rights to Saturday night highlights - however, they do not broadcast a dedicated programme and instead merely show the goals of the Premiership matches on Sky Sports News in their Goals Express programme - which primarily is focused on goals from the English Football League. Gaelic-language channel BBC Alba has the rights to broadcast the repeat in full of 38 Saturday 3pm matches ""as live"" at 5.30pm. The main Premiership highlights programme is BBC Scotland's Sportscene programme hosted on a Sunday which shows in depth highlights of all six Premiership matches every weekend. STV show the goals the weekend matches on Monday nights during the Sport section of their News at Six programme as well as during their weeknight football-debate show on STV2. The SPFL also uploads the goals from every Premiership match onto its YouTube channel - available from 6pm on a Sunday for UK and Ireland viewers and 10pm on a Saturday for those worldwide.",1,4 February 2017, 12 September 2021,"1,032",2,2
53741810,Antonia Yeoman,https://en.wikipedia.org/wiki/Antonia_Yeoman,https://en.wikipedia.org/w/index.php?title=Antonia_Yeoman&action=info,"Antonia Yeoman born Beryl Botterill Thompson sometimes known as Anton (24 July 1907 – 30 June 1970) was an Australian-English cartoonist and illustrator.


Yeoman was born in Esk in Queensland, Australia as Beryl Botterill Thompson. Her father was an English rancher and he oversaw a sheep farm. Her parents took her to visit England where her brother was born and her father died. Her mother Ida May (Cooke), who had been a Brisbane headteacher, decided to settle in the UK in Brighton. Yeoman suffered from tuberculosis of the spine throughout her childhood. She had to use her other[clarification needed] hand after the disease took two of her fingers. Nevertheless, she trained at the Royal Academy and under artist and painter Stephen Spurrier.


Yeoman's first popular cartoons were as part of the partnership with her brother, Harold Underwood Thompson. Together they published under the name of ""Anton"" in the late 1930s. In time her brother found other interests directing an advertising company but Yeoman continued on alone. Yeoman worked regularly for The Tatler, Men Only, The New Yorker, London's Evening Standard, Private Eye, Lilliput, and Punch. She was the only woman in Punch's Toby Club.


In addition to illustrating 17 books, Yeoman also produced two collections of her own works: Anton's Amusement Arcade (1947) and High Life and Low Life (1952).


Yeoman died in Chelsea in 1970.",0,10 April 2017, 28 February 2021,27,0,0
1794755,Heinz Rühmann,https://en.wikipedia.org/wiki/Heinz_R%C3%BChmann,https://en.wikipedia.org/w/index.php?title=Heinz_Rühmann&action=info,"Heinrich Wilhelm ""Heinz"" Rühmann (German: [haɪnts ˈʁyːman] (listen); 7 March 1902 – 3 October 1994) was a German film actor who appeared in over 100 films between 1926 and 1993. He is one of the most famous and popular German actors of the 20th century, and is considered a German film legend. Rühmann is best known for playing the part of a comic ordinary citizen in film comedies such as Three from the Filling Station and The Punch Bowl. During his later years, he was also a respected character actor in films such as The Captain from Köpenick and It Happened in Broad Daylight. His only English-speaking movie was Ship of Fools in 1964.


Rühmann was born in Essen as the son of a restaurateur. His father Hermann Rühmann moved to Berlin in 1915, where he probably committed suicide a little later. The exact circumstances of death could never be clarified. His son Heinz began his acting career during the early 1920s and appeared in numerous theatres in Germany during the following years. His role in the 1930 movie Die Drei von der Tankstelle (The Three from the Filling Station) led him to film stardom. He remained highly popular as a comedic actor (and sometime singer) throughout the 1930s and early 1940s. He remained in Germany and continued to work during the Nazi period, as did his friend and colleague, Hans Albers.


During the 1933-45 period, he acted in 37 films and directed four. After January 1933, Rühmann did not speak openly about German politics, but instead kept himself as neutral as possible. He never stated a word against or towards the Nazis in the press, although he had been a supporter of democracy. In 1938, he divorced his Jewish wife Maria Bernheim, who then left Germany and travelled to Stockholm where she married a Swedish actor. The divorce caused Rühmann to be accused by some of wanting to secure his career; however, the marriage had probably already fallen apart, and some sources say that he wanted to protect his wife with the divorce. After 1945, Bernheim defended her ex-husband against accusations of opportunism. His second wife, Hertha Feiler, whom he married shortly after, had a Jewish grandfather, a fact that caused Rühmann problems with the Nazi cultural authorities. Rühmann retained his reputation as an apolitical star during the entire Nazi era.


During the war years, Rühmann, like others, was co-opted by the State in some films. His role as lead actor in the comedy Quax the Crash Pilot was supposed to distract the populace from the war. In 1941, under the direction of Reichsfilmkammer president Carl Froelich, Rühmann played the title role in Der Gasmann, about a gas-meter reader who is suspected of foreign espionage. In 1944, the premiere of Die Feuerzangenbowle was forbidden by the Nazi film censor for ""disrespect for authority"". Through his good relationships with the regime, however, Rühmann was able to screen the film in public. He brought the film to the Führerhauptquartier Wolfsschanze for a private screening for Hermann Göring and others. Afterward, Göring was able to get the ban on the film lifted by Adolf Hitler. A nostalgic comedy of mistaken identities, the film was probably the most popular film of his career and later became a cult hit among college students. As a ""state actor"", the highest title for an actor during the Nazi era, Rühmann was not drafted into the Wehrmacht. He did have to take the basic training to become a military pilot, but for the State, Rühmann was more valuable as an actor and he was spared having to take part in the war effort. In August 1944, Joseph Goebbels put Rühmann on the Gottbegnadeten list of indispensable actors.


Rühmann was a favorite actor of Holocaust diarist Anne Frank, who pasted his picture on the wall of her room in her family's hiding place during the war, where it can still be seen today. The enormous range of Rühmann's popularity during the Nazi era is illustrated by the fact that he was also a favorite actor of Adolf Hitler and his propaganda minister Joseph Goebbels.


Rühmann had a difficult time resuming his career after the war, but by the mid-1950s, the former comedian had established himself again as a star, only this time as Germany's leading character actor.[citation needed] In 1956, Rühmann starred in the title role of the internationally acclaimed picture Der Hauptmann von Köpenick (The Captain of Köpenick), the true story of a Prussian cobbler, Wilhelm Voigt, who dressed up as an army officer and took over the town hall in Köpenick. In the days of the German Empire, the army had an exalted status and Voigt embarrassed the army officers and civil servants who obeyed him without question. Rühmann was also the leading man in the 1960 film version of The Adventures of the Good Soldier Schweik, after the novel by Czech author Jaroslav Hašek. He also played the role of Father Brown in three German films during the 1960s. In 1965, Rühmann was brought to Hollywood by producer Stanley Kramer for a supporting role as a German Jew in his all-star movie Ship of Fools.


His wife Hertha Feiler died in 1970 and Rühmann married his third wife Hertha Droemer in 1974. In his later years, he also worked as a recitator for German television. His last film was Faraway, So Close! (1993) by Wim Wenders, in which he played an old fatherly chauffeur named Konrad. Rühmann died in October 1994, aged 92 years. He was buried in Berg-Aufkirchen, Bavaria. His popularity with German audiences continues: In 1995, he was posthumously awarded the Goldene Kamera as the ""Greatest German Actor of the Century""; in 2006, a poll voted him number one in the ZDF TV-show Unsere Besten – Favorite German Actors.",2,25 April 2005, 2 August 2021,406,0,0
