Trim_ID,Make,Model,Year,Style,Trim,Body_style,Description,Rating,Origin,URL,Image,Price,Drivetrain,Engine,Engine_size_liters,Max_horsepower,Max_torque,Transmission_type,Transmission_gears,MPG_highway,MPG_combined,Fuel_capacity_gallons,Length_inches,Width_inches,Height_inches,Same_size_wheels,Seating_capacity,Curb_weight_pounds,Sentiment_overall,Sentiment_negative,Sentiment_neutral,Sentiment_positive,Dominant_color
383909,Buick,Verano,2017,Buick Verano,Verano 4dr Sdn w/1SV,sedan,"Take Buick's serene, smooth-riding luxury and distill it into a compact size, and you get the Verano.",4.0,foreign,https://www.caranddriver.com/buick/verano/specs/2017/buick_verano_buick-verano_2017/383909,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/7847.jpg,21990.0,Front Wheel Drive,Gas/4-cyl,2.4,180.0,171.0,Automatic,6.0,31.0,24.0,15.6,183.9,71.4,58.1,True,5,3300.0,0.4588,0.0,0.833,0.167,midnightblue
325864,Buick,Lucerne,2011,Buick Lucerne,Lucerne CX,sedan,The front-drive Lucerne shares its platform with the Cadillac DTS and is a traditional American luxury sedan.,4.0,foreign,https://www.caranddriver.com/buick/lucerne/specs/2011/buick_lucerne_buick-lucerne_2011/325864,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/3815.jpg,30495.0,Front Wheel Drive,Gas/Ethanol V6,3.9,227.0,237.0,Automatic,4.0,27.0,21.0,18.0,203.2,73.8,58.0,True,5,3735.0,0.296,0.0,0.872,0.128,silver
419280,Cadillac,CT4,2022,Cadillac CT4-V,CT4-V 4dr Sdn,sedan,"As the sole American offering in a European-dominated segment, the 2022 Cadillac CT4 has a lot to prove—and its sharp styling and playful handling should help it earn credibility.",7.5,foreign,https://www.caranddriver.com/cadillac/ct4/specs/2022/cadillac_ct4_cadillac-ct4-v_2022/419280,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ct4_cadillac-ct4-v_2022-1630867409935.jpg,47090.0,Rear Wheel Drive,Turbocharged I4,2.7,325.0,380.0,Automatic,10.0,29.0,23.0,17.0,187.2,71.4,56.0,True,5,3616.0,0.6808,0.0,0.817,0.183,gray
419281,Cadillac,CT4-V Blackwing,2022,Cadillac CT4 V Blackwing,CT4-V 4dr Sdn Blackwing,sedan,"The Cadillac CT4-V Blackwing is bred for performance driving, with a 472-hp twin-turbo V-6 powertrain and a chassis specially tuned for circling racetracks.",10.0,foreign,https://www.caranddriver.com/cadillac/ct4-v-blackwing/specs/2022/cadillac_ct4-v_cadillac-ct4-v-blackwing_2022/419281,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ct4-v_cadillac-ct4-v-blackwing_2022-1614625984147.jpg,59990.0,Rear Wheel Drive,Turbocharged V6,3.6,472.0,445.0,Manual,6.0,23.0,18.0,17.0,187.6,71.4,56.0,True,5,3860.0,0.0,0.0,1.0,0.0,maroon
419255,Cadillac,CT5,2022,Cadillac CT5-V,CT5-V 4dr Sdn,sedan,"Compared to its rivals, the 2022 Cadillac CT5 doesn't have the sharpest reflexes or the poshest cabin, but its stylish design helps it stand out in the crowd.",6.5,foreign,https://www.caranddriver.com/cadillac/ct5/specs/2022/cadillac_ct5_cadillac-ct5-v_2022/419255,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ct5_cadillac-ct5-v_2022-1630866382208.jpg,51290.0,Rear Wheel Drive,Turbocharged Gas V6,3.0,360.0,405.0,Automatic,10.0,27.0,21.0,17.0,193.8,74.1,57.2,True,5,3974.0,0.5267,0.0,0.888,0.112,maroon
419258,Cadillac,CT5-V Blackwing,2022,Cadillac CT5-V Backwing,CT5-V 4dr Sdn Blackwing,sedan,"The 2022 CT5-V Blackwing is an all-new performance sedan in the Cadillac lineup, but it's powered by a familiar supercharged V-8 engine.",10.0,foreign,https://www.caranddriver.com/cadillac/ct5-v-blackwing/specs/2022/cadillac_ct5-v_cadillac-ct5-v-backwing_2022/419258,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ct5-v_cadillac-ct5-v-backwing_2022-1614626028371.jpg,84990.0,Rear Wheel Drive,Supercharged Gas V8,6.2,668.0,659.0,Manual,6.0,21.0,15.0,17.0,194.9,74.1,56.5,True,5,4123.0,0.0,0.0,1.0,0.0,gainsboro
423639,Cadillac,Escalade,2022,Cadillac Escalade,Escalade RWD Luxury,suv,"More than 20 years ago, General Motors created the original Escalade by slapping a Cadillac grille a GMC Yukon; the 2022 model has evolved into one of the most luxurious vehicles on the market.",8.5,foreign,https://www.caranddriver.com/cadillac/escalade-escalade-esv/specs/2022/cadillac_escalade-escalade-esv_cadillac-escalade_2022/423639,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_escalade-escalade-esv_cadillac-escalade_2022-1631581513674.jpg,77890.0,Rear Wheel Drive,Gas V8,6.2,420.0,460.0,Automatic,10.0,19.0,16.0,24.0,211.9,81.1,76.7,True,7,5660.463978073611,0.5106,0.0,0.875,0.125,black
420672,Cadillac,XT4,2022,Cadillac XT4,XT4 FWD 4dr Luxury,suv,"With no shortage of choices among small-luxury SUVs, the 2022 Cadillac XT4 appeals to buyers with a sharp design, spacious interior, and upright driving position.",8.0,foreign,https://www.caranddriver.com/cadillac/xt4/specs/2022/cadillac_xt4_cadillac-xt4_2022/420672,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2021-cadillac-xt4-001-1629473566.jpg,36990.0,Front Wheel Drive,Turbocharged Gas I4,2.0,235.0,258.0,Automatic,9.0,30.0,26.0,15.9,181.1,76.7,63.21,True,5,3660.0,-0.4939,0.16,0.84,0.0,darkslategray
420947,Cadillac,XT5,2022,Cadillac XT5,XT5 FWD 4dr Luxury,suv,"As a compact luxury SUV, the 2022 Cadillac XT5 aims for broad appeal, but it lacks some key attributes needed to compete against more impressive rivals.",5.5,foreign,https://www.caranddriver.com/cadillac/xt5/specs/2022/cadillac_xt5_cadillac-xt5_2022/420947,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_xt5_cadillac-xt5_2022-1636469582572.jpg,45190.0,Front Wheel Drive,Turbocharged Gas I4,2.0,235.0,258.0,Automatic,9.0,29.0,24.0,19.0,189.6,74.9,66.1,True,5,3915.0,0.7086,0.0,0.831,0.169,dimgray
420869,Cadillac,XT6,2022,Cadillac XT6,XT6 FWD 4dr Luxury,suv,"Although it shares components with the GMC Acadia, the 2022 Cadillac XT6 disguises its down-market roots with upscale styling and a feature-rich options list.",6.5,foreign,https://www.caranddriver.com/cadillac/xt6/specs/2022/cadillac_xt6_cadillac-xt6_2022/420869,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_xt6_cadillac-xt6_2022-1624383958882.jpg,49790.0,Front Wheel Drive,Gas I4,2.0,235.0,258.0,Automatic,9.0,27.0,23.0,19.0,198.5,77.3,69.9,True,7,4362.0,0.0516,0.079,0.833,0.087,darkslategray
406944,Cadillac,CT6,2020,Cadillac CT6,V-Series CT6-V,sedan,"With some affordable models and a beautiful exterior design, the 2020 Cadillac CT6 is a striking and engaging sedan, but it leaves high-end luxury at the door.",6.5,foreign,https://www.caranddriver.com/cadillac/ct6/specs/2020/cadillac_ct6_cadillac-ct6_2020/406944,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ct6_cadillac-ct6_2020-1564587558670.jpg,97190.0,All Wheel Drive,Turbocharged Gas V8,4.2,550.0,640.0,Automatic,10.0,25.0,17.0,19.2,205.8,74.0,58.0,True,5,4480.0,0.4854,0.0,0.847,0.153,dimgray
400447,Cadillac,ATS,2019,Cadillac ATS coupe,ATS Coupe 2.0L I4 RWD,coupe,"Combining impressive performance and distinctive styling in a tidy package, the ATS continues to challenge the best from Europe and Japan.",7.0,foreign,https://www.caranddriver.com/cadillac/ats/specs/2019/cadillac_ats_cadillac-ats-coupe_2019/400447,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ats_cadillac-ats-coupe_2019-1581448481316.jpg,39990.0,Rear Wheel Drive,Turbocharged Gas I4,2.0,272.0,295.0,Automatic,8.0,30.0,25.0,16.0,183.6,72.5,54.8,True,4,3418.0,0.8316,0.0,0.659,0.341,darkslategray
399937,Cadillac,ATS-V,2019,Cadillac ATS-V coupe,V-Series ATS-V Coupe,coupe,"The ATS-V is Cadillac's athletic, muscle-bound contender, eager to represent the home team in the fight against other performance rides like the BMW M3 and M4.",8.0,foreign,https://www.caranddriver.com/cadillac/ats-v/specs/2019/cadillac_ats-v_cadillac-ats-v-coupe_2019/399937,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ats-v_cadillac-ats-v-coupe_2019-1581448789041.jpg,68790.0,Rear Wheel Drive,Turbocharged Gas V6,3.6,464.0,445.0,Manual,6.0,23.0,19.0,16.0,184.7,72.5,54.5,False,4,3803.0,0.4404,0.084,0.707,0.209,steelblue
399987,Cadillac,CTS,2019,Cadillac CTS,CTS Sedan 2.0L Turbo I4 RWD,sedan,"In a field of luxury sports sedans that are directed more toward the posh end of that spectrum, the 2019 Cadillac CTS is a breath of fresh air for driving enthusiasts.",8.0,foreign,https://www.caranddriver.com/cadillac/cts/specs/2019/cadillac_cts_cadillac-cts_2019/399987,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_cts_cadillac-cts_2019-1636401830526.jpg,47990.0,Rear Wheel Drive,Turbocharged Gas I4,2.0,265.0,295.0,Automatic,8.0,30.0,25.0,19.0,195.5,72.2,57.2,True,5,3652.0,0.5719,0.0,0.852,0.148,darkslategray
399914,Cadillac,CTS-V,2019,Cadillac CTS-V,V-Series CTS-V,sedan,Now this is our kind of Cadillac: It's got a supercharged 640-hp 6.,10.0,foreign,https://www.caranddriver.com/cadillac/cts-v/specs/2019/cadillac_cts-v_cadillac-cts-v_2019/399914,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_cts-v_cadillac-cts-v_2019-1636401189005.jpg,89290.0,Rear Wheel Drive,Supercharged Gas V8,6.2,640.0,630.0,Automatic,8.0,21.0,16.0,19.0,197.6,72.2,57.2,False,5,4141.0,0.0,0.0,1.0,0.0,darkslategray
398997,Cadillac,XTS,2019,Cadillac XTS,XTS 3.6L V6 FWD,sedan,"Large luxury has always been the name of  the game for Cadillac, but its not-quite-a-flagship XTS sedan proves that the company is no longer at the head of the pack for land yachts.",6.0,foreign,https://www.caranddriver.com/cadillac/xts/specs/2019/cadillac_xts_cadillac-xts_2019/398997,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_xts_cadillac-xts_2019-1636399981128.jpg,47890.0,Front Wheel Drive,Gas V6,3.6,304.0,264.0,Automatic,6.0,28.0,22.0,19.0,200.9,72.9,59.4,True,5,4021.0,-0.4215,0.08,0.92,0.0,darkslategray
374368,Cadillac,ELR,2016,Cadillac ELR,ELR 2dr Cpe,coupe,"It's astonishing to look at, beautifully crafted inside and out, and the first electric-hybrid Cadillac since…ever.",6.0,foreign,https://www.caranddriver.com/cadillac/elr/specs/2016/cadillac_elr_cadillac-elr_2016/374368,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/6976.jpg,65995.0,Front Wheel Drive,Gas/Electric,1.4,233.0,373.0,Automatic,1.0,35.0,32.0,9.3,186.0,72.7,55.9,True,4,4065.0,0.5719,0.0,0.802,0.198,brown
324410,Cadillac,DTS,2011,Cadillac DTS,DTS 4.6L V8,sedan,The DTS is conceived to please owners who prioritize posh living-room comfort.,4.0,foreign,https://www.caranddriver.com/cadillac/dts/specs/2011/cadillac_dts_cadillac-dts_2011/324410,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/3816.jpg,47600.0,Front Wheel Drive,Gas V8,4.6,275.0,295.0,Automatic,4.0,23.0,18.0,18.0,207.6,74.8,57.6,True,5,4009.0,0.5859,0.0,0.676,0.324,dimgray
329439,Cadillac,STS,2011,Cadillac STS,STS 3.6L V6 RWD,sedan,"The STS can hold its own on a challenging road, with a 302-hp V-6 and six-speed automatic transmission and either rear- or all-wheel drive.",6.0,foreign,https://www.caranddriver.com/cadillac/sts/specs/2011/cadillac_sts_cadillac-sts_2011/329439,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/3730.jpg,48155.0,Rear Wheel Drive,Gas V6,3.6,302.0,272.0,Automatic,6.0,27.0,21.0,17.0,196.7,72.6,57.6,True,5,3973.0,0.1531,0.0,0.929,0.071,silver
301612,Cadillac,XLR,2009,Cadillac XLR,XLR Platinum,convertible,"The XLR is based on the Chevrolet Corvette, featuring a 320-hp V-8 under the hood, a folding hardtop, and offering back-road manners and performance on par with top European GT convertibles.",4.0,foreign,https://www.caranddriver.com/cadillac/xlr/specs/2009/cadillac_xlr_cadillac-xlr_2009/301612,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/2578.jpg,87055.0,Rear Wheel Drive,Gas V8,4.6,320.0,310.0,Automatic,6.0,24.0,18.0,18.0,177.7,72.3,50.4,True,2,3647.0,0.5622,0.0,0.854,0.146,black
421186,Chevrolet,Blazer,2022,Chevrolet Blazer,Blazer LT FWD,suv,"The Chevy Blazer is more distinctive than most mid-size SUVs and also more enjoyable to drive than most, but neither its interior quality nor value are great.",6.5,foreign,https://www.caranddriver.com/chevrolet/blazer/specs/2022/chevrolet_blazer_chevrolet-blazer_2022/421186,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/chevrolet_blazer_chevrolet-blazer_2022-1625856960824.jpg,34595.0,Front Wheel Drive,Turbocharged Gas I4,2.0,228.0,258.0,Automatic,9.0,29.0,25.0,19.4,191.4,76.7,67.0,True,5,3907.0,-0.7094,0.211,0.725,0.063,black
420516,Chevrolet,Camaro ZL1,2022,Chevrolet Camaro ZL1 coupe,Camaro 2dr Coupe ZL1,coupe,"With a fire-breathing supercharged V-8, the ZL1 is not only the ultimate Chevy Camaro, but it's also the king of the racetrack-ready muscle cars.",9.5,domestic,https://www.caranddriver.com/chevrolet/camaro-zl1/specs/2022/chevrolet_camaro-zl1_chevrolet-camaro-zl1-coupe_2022/420516,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/chevrolet_camaro-zl1_chevrolet-camaro-zl1-coupe_2022-1638837372984.jpg,65895.0,Rear Wheel Drive,Turbocharged Gas V8,6.2,650.0,650.0,Manual,6.0,20.0,16.0,19.0,190.2,75.0,52.9,False,4,3907.0,0.0,0.0,1.0,0.0,midnightblue
419593,Chevrolet,Colorado,2022,Chevrolet Colorado,Colorado Extended Cab Long Box 2-Wheel Drive WT,pickup,"The Chevy Colorado lacks popular driver assists and has a low-quality interior, but it handles better than most rivals and offers the awesome ZR2 off-roader.",8.5,domestic,https://www.caranddriver.com/chevrolet/colorado/specs/2022/chevrolet_colorado_chevrolet-colorado_2022/419593,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/chevrolet_colorado_chevrolet-colorado_2022-1636556581915.jpg,26630.0,Rear Wheel Drive,Gas I4,2.5,200.0,191.0,Automatic,6.0,25.0,22.0,21.0,212.7,74.3,70.4,True,4,3798.2509719185714,0.9081,0.0,0.648,0.352,midnightblue
422979,Chevrolet,Corvette,2022,Chevrolet Corvette,Corvette Stingray Coupe 1LT,coupe,"The Chevrolet Corvette offers a 490-hp V-8 engine, brilliant performance, and an affordable base price—a combination that makes it a supercar for the masses.",10.0,foreign,https://www.caranddriver.com/chevrolet/corvette/specs/2022/chevrolet_corvette_chevrolet-corvette_2022/422979,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/chevrolet_corvette_chevrolet-corvette_2022-1629135184112.jpg,62195.0,Rear Wheel Drive,Gas V8,6.2,490.0,465.0,Automatic,8.0,24.0,19.0,18.5,182.3,76.1,48.6,False,2,3366.0,0.5859,0.0,0.847,0.153,black
420765,Chevrolet,Equinox,2022,Chevrolet Equinox,Equinox FWD RS,suv,"The Equinox has a roomy interior and myriad desirable features, but otherwise it's an unremarkable compact crossover with mainstream attractions.",7.0,foreign,https://www.caranddriver.com/chevrolet/equinox/specs/2022/chevrolet_equinox_chevrolet-equinox_2022/420765,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/chevrolet_equinox_chevrolet-equinox_2022-1624913938173.jpg,31245.0,Front Wheel Drive,Turbocharged Gas I4,1.5,170.0,203.0,Automatic,6.0,31.0,28.0,14.9,183.1,72.6,65.4,True,5,3325.0,0.6542,0.0,0.761,0.239,darkgray
420953,Chevrolet,Silverado 1500,2022,Chevrolet Silverado 1500,Silverado 1500 LTD Double Cab Standard Box 2-Wheel Drive WT,pickup,"The Ram 1500 has a smoother ride, and the Ford F-150 has more novelties, but the 2022 Chevy Silverado 1500 pickup is equally capable and notably improved.",8.5,foreign,https://www.caranddriver.com/chevrolet/silverado-1500/specs/2022/chevrolet_silverado-1500_chevrolet-silverado-1500_2022/420953,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2022-chevrolet-silverado-21-1631133519.jpg,33995.0,Rear Wheel Drive,Turbocharged Gas I4,2.7,310.0,348.0,Automatic,8.0,22.0,20.0,24.0,231.7,81.24,75.6,True,6,4782.982705378942,0.8201,0.0,0.761,0.239,black
420652,Chevrolet,Spark,2022,Chevrolet Spark hatchback,Spark 4dr HB Man LS,hatchback,"The Chevy Spark is one of the smallest and least expensive subcompact hatches on the road, but thankfully it doesn't feel like it's from the bargain basement.",7.0,foreign,https://www.caranddriver.com/chevrolet/spark/specs/2022/chevrolet_spark_chevrolet-spark-hatchback_2022/420652,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/chevrolet_spark_chevrolet-spark-hatchback_2022-1620053087430.jpg,14595.0,Front Wheel Drive,Gas I4,1.4,98.0,94.0,Manual,5.0,38.0,33.0,9.0,143.1,62.8,58.4,True,4,2246.0,0.5697,0.081,0.697,0.223,darkslategray
423286,Chevrolet,Suburban,2022,Chevrolet Suburban,Suburban 2WD LS,suv,"With delightful engine options and copious cargo space, the sophisticated Chevy Suburban excels at pulling trailers as well as hauling people and their stuff.",8.5,foreign,https://www.caranddriver.com/chevrolet/suburban/specs/2022/chevrolet_suburban_chevrolet-suburban_2022/423286,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/chevrolet_suburban_chevrolet-suburban_2022-1636564283101.jpg,54545.0,Rear Wheel Drive,Gas V8,5.3,355.0,383.0,Automatic,10.0,20.0,17.0,28.0,225.7,81.1,75.7,True,8,5736.956734534065,0.9186,0.0,0.606,0.394,dimgray
423701,Chevrolet,Tahoe,2022,Chevrolet Tahoe,Tahoe 2WD LS,suv,"With an 8400-pound max tow rating and a third row that fits adults, the Chevy Tahoe hits all the hallmarks of a large SUV and resides at the top of its class.",8.5,foreign,https://www.caranddriver.com/chevrolet/tahoe/specs/2022/chevrolet_tahoe_chevrolet-tahoe_2022/423701,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/chevrolet_tahoe_chevrolet-tahoe_2022-1636556068080.jpg,51845.0,Rear Wheel Drive,Gas V8,5.3,355.0,383.0,Automatic,10.0,20.0,17.0,24.0,210.7,81.0,75.8,True,8,5660.463978073611,0.2023,0.0,0.942,0.058,darkred
419439,Chevrolet,Trailblazer,2022,Chevrolet Trailblazer,Trailblazer FWD 4dr LS,suv,"Despite a pair of underpowered engines and expensive top trims, the Chevy Trailblazer is an attractive, agile, and surprisingly spacious subcompact crossover.",8.0,foreign,https://www.caranddriver.com/chevrolet/trailblazer/specs/2022/chevrolet_trailblazer_chevrolet-trailblazer_2022/419439,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/chevrolet_trailblazer_chevrolet-trailblazer_2022-1624912387693.jpg,22795.0,Front Wheel Drive,Gas I3,1.2,137.0,162.0,CVT,1.0,31.0,30.0,13.2,173.5,71.2,65.2,True,5,3204.281568128426,0.7096,0.0,0.723,0.277,brown
419407,Chevrolet,Trax,2022,Chevrolet Trax,Trax LS FWD,suv,"Propping up the small end of the Chevy lineup is the 2022 Trax, which offers SUV basics such as tall ride height, optional all-wheel drive, and not much else.",4.5,foreign,https://www.caranddriver.com/chevrolet/trax/specs/2022/chevrolet_trax_chevrolet-trax_2022/419407,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/chevrolet_trax_chevrolet-trax_2022-1636557384080.jpg,22595.0,Front Wheel Drive,Turbocharged Gas 4-Cyl,1.4,155.0,177.0,Automatic,6.0,32.0,27.0,14.0,167.2,69.9,64.9,True,5,3124.0,0.0,0.0,1.0,0.0,lightslategray
420455,Chevrolet,Traverse,2022,Chevrolet Traverse,Traverse FWD 1LS,suv,"Spacious, family-friendly, and strong on infotainment tech, this handsome SUV is a solid minivan-alternative.",6.0,foreign,https://www.caranddriver.com/chevrolet/traverse/specs/2022/chevrolet_traverse_chevrolet-traverse_2022/420455,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/chevrolet_traverse_chevrolet-traverse_2022-1636560717180.jpg,34895.0,Front Wheel Drive,Gas V6,3.6,310.0,266.0,Automatic,9.0,27.0,21.0,19.4,205.9,78.6,70.7,True,8,4310.0,0.8248,0.0,0.536,0.464,lightslategray
421204,Chevrolet,Malibu,2022,Chevrolet Malibu,Malibu LS,sedan,Beneath the 2021 Chevrolet Malibu's sleek exterior hides a fairly ho-hum interior and hardware that gets the job done but little more.,7.0,foreign,https://www.caranddriver.com/chevrolet/malibu/specs/2022/chevrolet_malibu_chevrolet-malibu_2022/421204,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/chevrolet_malibu_chevrolet-malibu_2022-1624912952699.jpg,24395.0,Front Wheel Drive,Turbocharged Gas I4,1.5,160.0,184.0,Automatic,1.0,36.0,32.0,15.8,194.2,73.0,57.9,True,5,3135.0,-0.09,0.063,0.937,0.0,maroon
406839,Chevrolet,Sonic,2020,Chevrolet Sonic sedan,Sonic Sedan LS Auto,sedan,The 2020 Chevy Sonic is basic transportation with a turbocharged engine and promises of driving excitement in an affordable package.,6.0,foreign,https://www.caranddriver.com/chevrolet/sonic/specs/2020/chevrolet_sonic_chevrolet-sonic_2020/406839,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/chevrolet_sonic_chevrolet-sonic_2020-1573491761645.jpg,17595.0,Front Wheel Drive,Turbocharged Gas I4,1.4,138.0,148.0,Automatic,6.0,34.0,29.0,12.2,173.9,68.3,59.7,True,5,2857.0,0.7003,0.0,0.746,0.254,midnightblue
397606,Chevrolet,Corvette ZR1,2019,Chevrolet Corvette ZR1 targa,Corvette Coupe ZR1 1ZR,coupe,"As a targa or a convertible, the ZR1's flamboyant bodywork clearly denotes it as the pinnacle of the Corvette lineup.",10.0,foreign,https://www.caranddriver.com/chevrolet/corvette-zr1/specs/2019/chevrolet_corvette-zr1_chevrolet-corvette-zr1-targa_2019/397606,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/7844.jpg,124095.0,Rear Wheel Drive,Gas V8,6.2,755.0,715.0,Manual,7.0,19.0,15.0,18.5,179.8,77.4,48.5,False,2,3560.0,0.4019,0.0,0.863,0.137,darkslategray
401852,Chevrolet,Volt,2019,Chevrolet Volt,Volt 5dr HB LT,hatchback,"The Chevrolet Volt remains one of the best plug-in hybrids on the market, with impressive all-electric range and everyday practicality.",8.0,foreign,https://www.caranddriver.com/chevrolet/volt/specs/2019/chevrolet_volt_chevrolet-volt_2019/401852,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/chevrolet_volt_chevrolet-volt_2019-1636570001279.jpg,34395.0,Front Wheel Drive,Gas/Electric I4,1.5,149.0,294.0,Automatic,1.0,42.0,42.0,8.9,180.4,71.2,56.4,True,5,3519.0,0.8176,0.0,0.706,0.294,lightslategray
387682,Chevrolet,SS,2017,Chevrolet SS,SS Sedan 4dr Sdn,sedan,Don't judge the SS by its cover: Ho-hum styling hides a mighty V-8 and track-ready tuning.,8.0,foreign,https://www.caranddriver.com/chevrolet/ss-archive/specs/2017/chevrolet_ss_chevrolet-ss_2017/387682,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/7838.jpg,48920.0,Rear Wheel Drive,Gas V8,6.2,415.0,415.0,Automatic,6.0,22.0,16.0,18.8,195.5,74.7,57.9,False,5,3997.0,-0.1779,0.108,0.892,0.0,darkslategray
367466,Chevrolet,Camaro Z/28,2015,Chevrolet Camaro Z28,Camaro 2dr Cpe Z/28,coupe,The legendary Z/28 returns but forget the 80s: This one takes its inspiration from the original Z/28 of 1967.,9.0,domestic,https://www.caranddriver.com/chevrolet/camaro-z-28/specs/2015/chevrolet_camaro-z-28_chevrolet-camaro-z28_2015/367466,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/6521.jpg,75000.0,Rear Wheel Drive,Gas V8,7.0,505.0,481.0,Manual,6.0,19.0,15.0,19.0,192.3,76.9,52.4,False,4,3820.0,0.7351,0.091,0.618,0.292,lavender
324345,Chevrolet,Aveo,2011,Chevrolet Aveo 4-door sedan,Aveo 4-door LS,sedan,"Built in Korea by Daewoo, the Aveo is basic transportation, and its attractive pricing includes lots of standard features.",3.0,foreign,https://www.caranddriver.com/chevrolet/aveo/specs/2011/chevrolet_aveo_chevrolet-aveo-4-door-sedan_2011/324345,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/3822.jpg,12725.0,Front Wheel Drive,Gas 4-Cylinder,1.6,108.0,105.0,Manual,5.0,35.0,30.0,12.0,169.7,67.3,59.3,True,5,2568.0,0.4404,0.0,0.861,0.139,lightslategray
323883,Chevrolet,HHR,2011,Chevrolet HHR,HHR LS,hatchback,"A smooth-riding wagonette, the HHR (for Heritage High Roof) is an example of retro design that both looks good and works well in utilitarian terms: the boxy shape makes it roomy inside.",5.0,foreign,https://www.caranddriver.com/chevrolet/hhr/specs/2011/chevrolet_hhr_chevrolet-hhr_2011/323883,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/3832.jpg,19440.0,Front Wheel Drive,Gas/Ethanol I4,2.2,155.0,150.0,Manual,5.0,32.0,26.0,16.2,176.2,69.1,63.1,True,5,3155.0,0.6124,0.0,0.853,0.147,lightslategray
310032,Chevrolet,Cobalt,2010,Chevrolet Cobalt coupe,Cobalt Coupe Base,coupe,"Cobalts are responsive and predictable, but lack pizzazz.",6.0,foreign,https://www.caranddriver.com/chevrolet/cobalt/specs/2010/chevrolet_cobalt_chevrolet-cobalt-coupe_2010/310032,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/3202.jpg,15710.0,Front Wheel Drive,Gas 4-Cyl,2.2,155.0,150.0,Manual,5.0,37.0,30.0,13.0,180.5,67.9,55.5,True,5,2721.0,-0.296,0.276,0.561,0.164,darkgoldenrod
